type priority daystoresolve
bug 3 14.146354166666667
bug 3 0.001099537037037037
bug 3 4.122581018483796
bug 3 28.102685185185184
bug 3 10.17584490736111
bug 3 0.0009722222222222222
bug 4 71.25438657408566
bug 4 60.047974537083334
bug 4 194.1398842593171
bug 4 28.687175925925924
bug 4 24.930902777743057
bug 2 11.055740740787037
bug 3 343.41922453703705
bug 3 13.838981481469908
bug 3 0.16395833333333334
bug 3 0.23944444444444443
bug 3 2.2986574074305555
bug 3 0.005625
bug 3 4.80789351849537
bug 3 0.07533564814814815
bug 1 0.24598379630787037
bug 2 0.8231365740856481
bug 2 0.11650462962962962
bug 2 58.31960648150462
bug 2 18.13265046292824
bug 2 2.5284027778125
bug 2 62.74107638888889
bug 2 2.355636574108796
bug 2 0.46269675925925924
bug 2 88.11803240737268
bug 3 399.0177199074074
improvement 3 24.294386574039354
bug 3 1.5974074074189815
bug 3 0.9403587963078703
bug 3 1.4863888889120371
bug 3 11.953055555532407
improvement 3 2.7391666666898145
bug 3 2.7314120369791666
improvement 3 64.9186805555787
bug 3 0.5456134259375
bug 3 0.47719907408564816
bug 3 0.8582060185300925
bug 3 6.814409722222222
bug 3 0.030520833333333334
bug 3 0.006377314814814815
bug 3 0.030914351851851853
bug 3 10.008888888923611
improvement 3 0.004884259259259259
bug 3 7.777245370381944
bug 3 6.127650462951388
bug 3 8.44460648150463
bug 3 6.436724537025463
improvement 3 7.328668981481481
bug 3 0.0328125
bug 3 3.116168981446759
bug 3 7.983275462974537
bug 3 0.07376157407407408
bug 3 4.015706018483796
bug 3 40.973055555543986
bug 3 1.8765046296527776
bug 3 29.755439814837963
newfeature 3 0.7065277777777778
bug 3 0.060821759259259256
bug 3 0.6106018518518519
bug 3 23.58515046298611
bug 3 23.58137731483796
bug 3 45.00048611114583
bug 3 22.054004629641202
bug 3 0.5310300926041667
bug 3 2.7893402778125
improvement 3 40.735509259247685
bug 3 4.957951388865741
bug 3 5.017916666643519
improvement 3 35.95226851853009
bug 3 60.464803240787035
bug 3 7.464155092592593
bug 3 3.6225578704166663
improvement 3 4.020729166631944
bug 3 0.33686342592592594
bug 3 1.8420949074305555
bug 3 10.587372685138888
bug 3 11.702314814791666
bug 3 6.770960648136574
bug 3 0.028310185185185185
bug 3 12.080729166643518
improvement 3 51.17776620372685
bug 3 24.174247685138887
bug 3 3.9489120370023145
bug 3 43.81317129623843
bug 3 58.540370370312495
improvement 3 53.74611111107639
bug 3 58.607418981423606
bug 3 3.6786689814351856
improvement 3 1.124189814826389
bug 3 11.256076388854167
bug 3 15.941967592615741
improvement 3 0.5120023148263889
bug 3 120.79978009261575
bug 3 34.00508101850695
bug 3 0.8845486111226851
bug 3 0.1670023148148148
bug 3 0.46403935185185186
bug 3 74.89474537034722
task 3 5.6725115740625
bug 3 8.734907407430557
bug 3 28.730069444444446
bug 3 1.5182291666898147
bug 3 154.6600810185301
bug 3 0.058541666666666665
improvement 3 56.33462962962963
bug 3 0.4344097222337963
bug 3 1.082500000011574
bug 3 15.477615740752315
bug 3 4.227581018564814
bug 3 25.659444444421297
bug 3 14.01494212962963
bug 3 2.240856481423611
bug 3 1.5952199074305553
bug 3 0.17899305555555556
bug 3 1.9759837963194442
bug 3 0.15806712962962963
bug 3 1.746724537060185
bug 3 0.7994097222337962
bug 3 22.094513888819446
bug 3 0.0022916666666666667
bug 3 2.8498495369907406
bug 3 5.340023148136574
bug 3 2.2360300926273147
bug 3 9.237118055578703
bug 3 3.4634143518865743
bug 3 0.0014930555555555556
bug 3 10.232245370335647
bug 3 11.953240740717593
bug 3 21.712326388900465
bug 3 0.12004629629629629
bug 3 0.08131944444444444
bug 3 11.076400462928241
bug 3 5.071249999976851
improvement 3 1.2257986111342594
bug 3 5.011793981458333
bug 3 0.01380787037037037
bug 3 1.8423032407638886
bug 3 1.866886574097222
bug 3 2.640393518460648
improvement 3 9.950995370324074
bug 3 0.9688310185300925
bug 3 36.99628472224537
bug 3 4.275844907372685
bug 3 9.022199074097223
bug 3 8.000173611122685
bug 3 8.862430555578705
bug 3 143.25863425921298
bug 3 10.501446759305557
bug 3 0.08722222222222223
improvement 3 0.014074074074074074
bug 3 13.90494212962963
bug 3 0.35902777778935185
newfeature 3 7.591759259270834
improvement 3 4.042037037083333
bug 3 4.946307870347222
bug 3 10.888124999965278
improvement 3 13.131412037037038
bug 3 80.58604166662037
bug 3 80.65237268513889
improvement 3 20.906168981481482
improvement 3 14.426087962974536
task 3 48.510358796296295
improvement 3 48.206030092581024
bug 3 126.18863425925926
bug 3 106.91741898150464
bug 3 99.2028472222338
bug 3 56.94100694445602
bug 3 126.79961805555556
newfeature 3 128.7949652778125
bug 3 0.0015972222222222223
bug 3 0.025810185185185186
bug 3 62.835023148148146
bug 3 19.307569444502317
bug 3 3.822326388935185
bug 3 53.94729166664352
improvement 3 11.426122685150462
bug 3 9.125439814837963
subtask 3 14.112291666666666
bug 3 14.122476851851852
bug 3 62.031817129618055
bug 3 26.124837962939814
improvement 3 70.22165509260417
bug 3 35.20155092592593
improvement 3 12.242245370347222
bug 3 20.58591435185185
bug 3 35.91974537038194
bug 3 39.77181712960648
improvement 3 1.6398379629861108
improvement 3 39.94863425923611
improvement 3 49.03133101851852
improvement 3 12.171782407395833
improvement 3 1.6418865740972222
improvement 3 12.163402777766203
bug 3 38.47282407410879
newfeature 3 105.48050925925926
improvement 3 64.22320601853009
bug 3 0.03755787037037037
improvement 3 17.003321759293982
improvement 3 23.064872685208332
improvement 3 238.3479861111111
improvement 3 80.8832523147801
bug 3 23.504085648171298
bug 3 139.95622685185185
bug 3 41.71451388888889
bug 3 52.33197916671296
improvement 3 37.83587962958333
bug 3 68.67238425924768
improvement 3 59.15084490744213
bug 3 34.4059953703588
bug 3 0.08243055555555556
bug 3 0.0016898148148148148
bug 3 13.915775462962962
bug 3 7.7699189814814815
bug 3 70.63840277778935
bug 3 0.6626967592592593
bug 3 7.48149305556713
improvement 3 1.6207407407638887
newfeature 3 1.7592824074305553
bug 3 0.0003935185185185185
improvement 3 41.08275462961806
bug 3 36.94481481483796
bug 3 22.877233796319445
bug 3 25.013229166712964
bug 3 28.11634259259259
improvement 3 32.16986111107639
bug 3 103.92511574072917
improvement 3 0.03408564814814815
improvement 3 0.018449074074074073
bug 3 5.358611111099537
improvement 3 115.31857638892362
bug 3 24.165347222256944
newfeature 3 5.9681365740625
improvement 3 29.311168981493054
improvement 3 0.17489583333333333
improvement 3 44.00991898150463
improvement 3 63.97604166667824
improvement 3 112.79856481482639
bug 3 95.36624999997686
improvement 3 189.57635416667824
bug 3 159.05158564812498
bug 3 102.21131944440971
improvement 3 111.3449189814699
bug 3 194.68335648145833
bug 3 118.74877314814815
improvement 3 307.9050115740741
bug 3 442.54438657408565
improvement 3 247.58363425921294
improvement 3 87.74276620366898
bug 3 91.22997685185184
task 3 199.93275462967594
task 3 0.9840162037152776
improvement 3 147.2128587962963
bug 3 168.1699537037037
bug 3 215.17901620368056
improvement 3 322.13563657407406
improvement 3 222.19576388887734
bug 3 363.617430555544
improvement 3 250.62203703701388
improvement 3 217.18403935186342
bug 3 242.99598379627315
bug 3 357.53339120371527
bug 3 332.2563425926389
improvement 3 326.62434027775464
bug 3 365.81504629631945
newfeature 3 484.9517708332755
improvement 3 425.35306712961807
bug 3 532.4486458333333
bug 3 547.0823611111226
improvement 3 589.9250462963194
bug 4 0.0021412037037037038
improvement 4 3.7547685184837962
bug 4 0.02582175925925926
bug 4 125.0858564814699
bug 4 8.001145833344907
improvement 4 0.0025810185185185185
bug 4 1.2244907407523147
bug 4 242.02855324070603
newfeature 4 49.38527777777778
improvement 4 13.814618055555556
improvement 4 0.01699074074074074
improvement 4 6.985567129629629
task 4 5.923090277754629
improvement 4 5.692534722210648
improvement 4 0.1154513888888889
bug 4 1.4428009259490742
improvement 4 1.1286226851967591
bug 4 25.335092592569445
bug 4 44.64270833335648
bug 4 27.719814814814814
bug 4 0.0014814814814814814
improvement 4 0.7159837962268518
bug 4 129.64293981476854
improvement 4 48.7487962962963
bug 4 54.07060185182871
improvement 4 23.94563657409722
bug 4 38.15805555550926
newfeature 4 56.0246875
bug 4 60.75516203709491
improvement 4 89.60006944443286
bug 4 65.25650462965277
bug 4 10.914861111157407
bug 4 43.441539351863426
bug 4 21.848703703715277
bug 4 12.392361111099538
bug 4 0.648425925925926
improvement 4 6.075717592581018
bug 4 12.095335648125
bug 4 60.047974537083334
bug 4 2.607187500023148
bug 4 15.874513888912038
bug 4 38.08947916670139
improvement 4 64.87510416668981
newfeature 4 117.92377314813658
bug 4 194.1398842593171
improvement 4 91.18868055556713
improvement 4 106.1480671296412
improvement 4 247.58243055550926
improvement 4 169.15269675927084
bug 4 195.72987268517363
bug 4 207.63952546293982
bug 4 193.0505671295949
improvement 4 246.86737268520835
improvement 4 249.91606481479167
improvement 4 273.3662384259259
improvement 4 235.85104166663197
improvement 4 239.74883101854167
improvement 4 249.99370370368055
improvement 4 368.31866898153936
improvement 4 436.3138078703935
improvement 4 630.2177546296297
bug 4 7.574884259259259
bug 5 7.553877314826389
improvement 5 8.14416666667824
improvement 5 2.482002314849537
improvement 5 0.01810185185185185
bug 5 0.14300925925925925
improvement 5 0.001400462962962963
bug 5 0.6434953703819445
improvement 5 34.413124999988426
bug 5 30.890254629583332
improvement 5 0.005636574074074074
improvement 5 0.579513888900463
bug 5 0.2531597222222222
improvement 5 27.0234490740625
improvement 5 68.32204861108796
improvement 5 1.9974652777199073
bug 5 0.5963541665972222
improvement 5 5.027777777754629
bug 5 55.7762152777662
improvement 5 27.211365740729168
task 5 107.12457175928242
improvement 5 82.4619907407176
improvement 5 212.97025462966434
improvement 5 217.06883101851852
bug 1 4.195208333310185
bug 1 4.222280092569444
bug 1 4.641157407372685
bug 2 12.837129629618055
bug 2 9.821192129664352
bug 2 3.9209722221875
bug 2 6.0681365740625
bug 2 26.22447916664352
bug 2 0.36241898149305557
bug 2 89.18927083331019
bug 2 14.494282407407407
bug 2 52.22640046300926
bug 3 34.837152777777774
improvement 3 45.625543981435186
bug 3 10.990324074120371
bug 3 12.989374999988426
bug 3 1.910000000023148
improvement 3 0.006319444444444444
bug 3 30.992326388842592
bug 3 0.03311342592592593
bug 3 100.24652777771992
bug 3 3.173414351805556
improvement 3 10.94697916662037
bug 3 28.048877314814813
bug 3 53.86221064812501
bug 3 2.9437152778124998
bug 3 13.942916666666667
improvement 3 0.06888888888888889
bug 3 0.0003125
bug 3 39.01366898144676
bug 3 39.744548611157406
bug 3 32.02475694449074
bug 3 0.27894675925925927
bug 3 1.2352083333449073
improvement 3 3.7251620370717595
bug 3 154.886631944456
newfeature 3 45.22642361114583
bug 3 3.9379513888541666
bug 3 39.82642361107639
bug 3 0.3061111111111111
bug 3 0.04372685185185185
bug 3 0.9856828703819444
bug 3 0.053356481481481484
bug 3 36.949722222233795
improvement 3 7.8144791666782405
bug 3 10.809421296342594
bug 3 9.711446759293981
bug 3 3.0126736111458334
improvement 3 45.707418981446764
bug 3 0.04826388888888889
bug 3 3.7107870370717597
bug 3 2.0591666666898147
bug 3 35.40368055555555
bug 3 2.563819444386574
bug 3 0.17847222222222223
bug 3 0.12555555555555556
bug 3 0.716087962974537
improvement 3 9.767071759212962
bug 3 0.18060185185185185
bug 3 0.47741898149305556
bug 3 8.351527777800927
improvement 3 0.0009143518518518518
bug 3 13.990393518518518
bug 3 0.26415509259259257
bug 3 54.95263888887731
bug 3 0.1579745370486111
bug 3 0.22800925925925927
bug 3 44.02822916668981
bug 3 23.268750000023147
bug 3 0.8187037037152777
bug 3 0.7588078703819444
bug 3 28.10040509259259
bug 3 0.08574074074074074
bug 3 4.8606018518287035
bug 3 0.0640625
bug 3 2.843576388923611
bug 3 7.873252314826389
bug 3 11.293182870347222
bug 3 7.791446759270833
bug 3 31.264710648182866
bug 3 19.84614583332176
bug 3 3.0447222221759263
bug 3 3.0428356481018524
bug 3 0.6412731481597223
bug 3 2.2091898148379627
bug 3 0.08699074074074074
bug 3 0.08568287037037037
bug 3 0.13962962962962963
bug 3 0.10248842592592593
bug 3 14.626678240752314
bug 3 7.829189814826389
bug 3 15.03456018519676
bug 3 3.9140162036689814
improvement 3 20.014236111099535
bug 3 36.25383101853009
bug 3 5.76069444443287
bug 3 16.646793981435184
bug 3 0.8619328703819443
bug 3 21.97246527778935
bug 3 0.32563657408564817
bug 3 0.015150462962962963
bug 3 1.2739467592824074
improvement 3 5.366388888865741
bug 3 0.0006712962962962962
bug 3 121.08284722224538
improvement 3 166.62445601849535
bug 3 113.14439814815972
newfeature 3 78.04690972223379
bug 3 93.94624999995371
bug 3 48.41509259259259
improvement 3 105.06748842592593
bug 3 123.86508101848379
bug 3 83.7971527777662
improvement 3 110.91995370369213
bug 3 136.05475694447918
bug 3 121.05196759261575
bug 3 111.73018518518519
bug 3 123.82049768516202
bug 3 125.00851851850695
improvement 3 122.6498958332986
bug 3 87.69177083329862
improvement 3 141.6316782407523
bug 3 3.534652777743055
bug 3 6.924664351851852
improvement 3 14.6571875
bug 3 42.076458333333335
bug 3 42.35832175925926
improvement 3 214.95979166664353
bug 3 5.051238425902778
bug 3 66.85306712967592
bug 3 25.216469907453703
bug 3 3.1725925925462968
improvement 3 29.93287037039352
bug 3 22.065798611122684
improvement 3 12.106747685162038
bug 3 42.59972222222222
bug 3 58.300625000023146
bug 3 47.04300925923611
bug 3 11.545995370335648
bug 3 20.875162037037036
bug 3 14.277511574085649
bug 3 28.71346064815972
bug 3 40.96427083331019
improvement 3 44.642488425949075
improvement 3 28.06165509259259
bug 3 8.585567129641204
bug 3 4.280671296261573
bug 3 8.137511574085648
bug 3 8.02291666667824
bug 3 8.149687500011574
bug 3 19.121273148125
bug 3 27.305069444444445
bug 3 27.05054398146991
bug 3 56.81304398149306
bug 3 57.68682870371528
bug 3 21.389375000011576
bug 3 15.934629629652777
bug 3 8.841956018541667
bug 3 24.503645833368054
bug 3 4.8061574073842595
improvement 3 6.928067129618055
bug 3 12.775243055532407
bug 3 7.971597222233797
bug 3 56.89515046297454
bug 3 21.927557870381946
bug 3 17.345740740787036
bug 3 39.709201388935185
bug 3 23.738113425949074
bug 3 44.85664351855324
bug 3 44.93630787032407
improvement 3 67.09306712959491
bug 3 2.629131944386574
bug 3 13.645277777777778
bug 3 13.838981481469908
improvement 3 15.302083333356482
bug 3 4.992824074050926
improvement 3 49.37656250001157
bug 3 11.392731481458334
bug 3 12.888078703692129
bug 3 15.928206018541667
bug 3 58.945752314849535
improvement 3 13.06100694443287
bug 3 30.17722222224537
bug 3 13.09637731480324
improvement 3 40.85262731480324
bug 3 88.96915509256945
bug 3 35.03828703703704
bug 3 62.821469907407405
improvement 3 203.53365740740742
newfeature 3 160.2440277777662
bug 3 158.22461805552084
improvement 3 181.8641898148148
improvement 3 239.85592592594907
newfeature 3 182.83908564815974
improvement 3 199.56424768515046
bug 3 171.12336805560184
bug 3 254.6252662036574
newfeature 3 195.45790509258103
bug 3 232.86776620372686
bug 3 175.39798611111112
bug 3 172.36303240737269
improvement 3 201.93047453702548
bug 3 208.95803240739585
bug 3 341.75557870369215
bug 3 313.2922453703472
bug 3 358.0728009259375
improvement 3 363.30899305555556
improvement 3 568.9949537036458
improvement 3 1141.9929166666782
bug 3 646.0856597221643
bug 3 666.4509837963194
bug 3 0.1870138888888889
bug 3 10.17584490736111
bug 3 0.0009722222222222222
bug 3 0.344212962974537
improvement 3 0.44149305556712964
newfeature 3 835.9707407406945
bug 4 1.1996759259374998
bug 4 3.7700231481134256
bug 4 19.349212962939816
bug 4 22.36533564815972
improvement 4 11.27165509263889
task 4 1.1651273148263888
improvement 4 6.098657407395833
newfeature 4 100.66114583328705
bug 4 128.41510416662038
bug 4 51.3436342592824
bug 4 10.39197916670139
bug 4 0.8673379629745369
improvement 4 55.982835648148146
improvement 4 6.906944444444444
bug 4 28.35042824075231
bug 4 31.01319444439815
bug 4 7.9634490740856485
bug 4 18.519594907453705
bug 4 22.155428240752315
improvement 4 26.560960648136575
bug 4 10.498321759293981
improvement 4 11.245821759236112
improvement 4 62.59857638888889
bug 4 54.23660879627315
bug 4 177.1610416666088
bug 4 289.78892361105324
newfeature 4 160.9075347222222
improvement 4 159.31099537042823
bug 4 157.17471064819443
improvement 4 423.08320601856485
bug 4 406.10302083333335
task 5 22.23884259261574
bug 5 3.9084374999652773
improvement 5 23.163506944467592
bug 5 0.011944444444444445
improvement 5 110.09181712960648
improvement 5 138.6946527777546
improvement 5 3.675335648101852
bug 5 16.537499999942128
bug 5 3.641712962916667
improvement 5 1.0445023148263888
newfeature 5 27.292546296296297
bug 1 0.7853472222337962
bug 1 10.79751157412037
bug 2 680.9165972222453
bug 2 67.75967592590278
newfeature 2 40.94656249998843
bug 2 2.109664351875
bug 2 0.500856481412037
bug 2 188.0496064814699
bug 2 22.79781250002315
bug 3 70.35037037037037
improvement 3 379.35866898150465
bug 3 13.260150462962963
newfeature 3 37.331909722256945
bug 3 22.925000000023147
bug 3 64.4670254629861
bug 3 80.7625000000463
bug 3 92.788101851875
bug 3 141.45049768512732
bug 3 37.330555555578705
bug 3 66.0093402778125
bug 3 99.00734953704861
improvement 3 104.1586574074074
bug 3 98.07774305555556
bug 3 58.82576388892361
bug 3 71.95968750002314
improvement 3 50.20395833334491
bug 3 93.82530092586805
improvement 3 82.2877314814699
bug 3 60.517627314791675
bug 3 48.737604166666664
bug 3 69.2617476851736
bug 3 99.11053240741899
bug 3 66.79703703700231
bug 3 60.83435185182871
bug 3 192.51873842596066
bug 3 195.7759837962963
bug 3 181.94636574074073
bug 3 214.10256944440974
improvement 3 225.474664351875
bug 3 153.70561342592592
improvement 3 170.5624421296528
bug 3 164.33259259262732
improvement 3 240.0369328703935
bug 3 142.94596064810187
bug 3 86.10013888891203
bug 3 126.42313657408565
bug 3 131.89511574072915
bug 3 143.058321759294
improvement 3 105.75758101853009
bug 3 133.36965277778936
bug 3 168.81243055556712
improvement 3 285.97798611109954
bug 3 279.4689583333218
improvement 3 270.1727546295949
improvement 3 265.1011921296181
improvement 3 341.1559143518287
improvement 3 366.36603009261574
improvement 3 427.95673611112267
bug 3 421.24969907408564
bug 3 466.96693287042825
improvement 3 488.20296296293986
bug 3 481.64252314812506
bug 3 537.2016898148843
improvement 3 607.9604398148033
improvement 3 534.9428935185533
improvement 3 567.8804629629745
bug 3 584.1129166667014
improvement 3 687.9360069444675
bug 3 3.1938194444791668
bug 3 0.3375810185185185
bug 3 0.30583333333333335
bug 3 4.668449074050926
improvement 3 0.07077546296296296
bug 3 7.442604166678241
bug 3 2.039340277800926
bug 3 0.5592361110416666
bug 3 14.91649305548611
bug 3 12.26140046295139
bug 3 2.6499074074421296
bug 3 17.97702546292824
improvement 3 11.86633101849537
newfeature 3 2.8920949074421296
bug 3 0.06229166666666667
bug 3 0.14797453703703703
bug 3 6.091215277847223
bug 3 0.9591435185300925
bug 3 4.869548611168981
bug 3 1.3067476851967592
bug 3 0.24263888888888888
bug 3 2.307488425949074
bug 3 3.602349537083333
bug 3 0.268888888900463
improvement 3 13.945462962962964
bug 3 17.991215277743056
bug 3 0.16320601851851851
bug 3 0.30752314814814813
bug 3 3.9910648147800925
task 3 0.13612268519675927
bug 3 0.5103472222337962
bug 3 0.10260416666666666
bug 3 2.3409259258796298
bug 3 0.15596064814814814
bug 3 1.2821759259374998
improvement 3 0.7652199074189814
bug 3 0.2412037037037037
bug 3 2.0327430555787034
bug 3 0.8713425926041666
bug 3 0.14991898148148147
bug 3 0.13967592592592593
bug 3 0.1497800925925926
bug 3 0.3038310185185185
bug 3 2.9549074074421298
bug 3 0.25180555555555556
bug 3 0.26472222222222225
bug 3 0.2790740740740741
bug 3 0.9940740740856481
bug 3 0.13128472222222223
bug 3 0.9340277777893518
bug 3 3.630798611064815
bug 3 3.0904976851388892
bug 3 1.223912037048611
bug 3 0.11317129630787037
improvement 3 0.895474537037037
bug 3 1.0669328703935186
improvement 3 1.9752546296527775
newfeature 3 27.068449074062503
bug 3 23.043900462986112
bug 3 9.757523148171297
bug 3 15.818634259282408
bug 3 0.014872685185185185
bug 3 0.028125
bug 3 13.31120370369213
bug 3 35.945810185196756
bug 3 0.17905092592592592
bug 3 0.10982638890046297
bug 3 6.355266203703704
bug 3 35.9274421296412
bug 3 38.93620370375
bug 3 0.1785300925925926
bug 3 29.16607638890046
subtask 3 34.256886574062506
bug 3 0.8093402777893518
improvement 3 17.04865740744213
bug 3 56.99537037038195
bug 3 38.95828703708333
bug 3 32.81054398145833
bug 3 34.888136574074075
newfeature 3 59.175520833368054
bug 3 47.80378472221065
improvement 3 25.88769675923611
bug 3 44.572060185219904
improvement 3 49.085717592592594
bug 3 57.03707175927084
bug 3 36.103449074085646
newfeature 3 1026.5059143518981
newfeature 3 813.159594907419
newfeature 4 48.20278935184028
improvement 4 46.07469907403935
improvement 4 66.89947916662037
bug 4 67.07054398144676
improvement 4 71.10429398149306
bug 4 71.25438657408566
improvement 4 167.8085300925926
bug 4 194.91218749998845
improvement 4 108.8174421295949
subtask 4 159.01445601849537
bug 4 117.08248842590277
bug 4 267.85170138891203
bug 4 289.13834490743056
bug 4 239.9042245370486
bug 4 249.2473263889352
bug 4 372.09692129630787
newfeature 4 546.7142476851967
bug 4 28.687175925925924
bug 4 11.911655092569445
bug 4 7.8118634259375
improvement 4 4.88152777775463
bug 4 32.614872685162034
bug 4 22.897372685208335
improvement 4 8.577210648171297
improvement 4 14.135798611111111
bug 5 16.26483796298611
improvement 5 57.9236805555787
bug 5 28.187314814814815
newfeature 5 119.78625
bug 5 57.164745370381944
bug 1 5.146423611087963
bug 1 0.08424768518518519
bug 1 0.08142361111111111
bug 1 0.13994212962962962
bug 1 0.9945254629745369
bug 1 0.05491898148148148
bug 1 1.8648958333564813
bug 1 6.904120370370371
bug 2 33.97074074072917
bug 2 173.64701388887732
bug 2 10.714259259212962
bug 2 7.460925925925926
bug 2 79.00291666668981
improvement 3 11.125555555520833
bug 3 141.45049768512732
bug 3 100.20559027780094
bug 3 244.86829861109956
improvement 3 187.9593865740509
bug 3 172.92269675923612
improvement 3 287.8466898148264
bug 3 298.5126620370023
improvement 3 314.5040856481366
improvement 3 370.0546296296181
bug 3 0.21087962964120371
improvement 3 4.890578703680555
bug 3 0.11966435185185186
bug 3 1.7523379629861109
bug 3 0.7188888888888889
bug 3 1.981863425949074
bug 3 10.478437499953703
bug 3 4.988553240717592
bug 3 0.03599537037037037
improvement 3 3.9847453704166664
bug 3 5.592870370347222
bug 3 5.8700115740625
improvement 3 1.2790972222337962
bug 3 12.138159722199074
bug 3 8.955902777800926
improvement 3 10.851643518564815
bug 3 28.01935185185185
bug 3 0.4504050925925926
improvement 3 9.598460648090278
bug 3 13.01339120369213
bug 3 14.147997685185185
improvement 3 24.152326388923612
improvement 3 10.534618055590277
improvement 3 14.815266203715279
bug 3 24.144999999953704
bug 3 12.625810185162036
bug 3 6.775844907407407
bug 3 8.857754629652778
bug 3 15.156458333344908
bug 3 21.050162037037037
bug 3 0.01275462962962963
bug 3 0.812962962974537
improvement 3 0.0003356481481481481
bug 3 0.12378472222222223
bug 3 3.9429629629282403
bug 3 2.9941782406944446
bug 3 6.963541666666667
bug 3 6.143182870358796
bug 3 5.0876504629398145
bug 3 3.146099536990741
bug 3 0.26814814814814814
bug 3 0.33435185185185184
bug 3 0.40718750001157406
bug 3 12.197523148125
improvement 3 4.083518518483796
bug 3 13.392534722210648
bug 3 0.875000000011574
bug 3 0.2667939814814815
bug 3 0.26465277778935187
improvement 3 7.037233796296296
bug 3 8.641076388900464
bug 3 3.8735995370023146
bug 3 18.106412037002315
bug 3 1.3662499999421296
bug 3 0.2652662037037037
bug 3 0.2811689814814815
improvement 3 1.7844444444560186
improvement 3 0.0006134259259259259
bug 3 0.07533564814814815
bug 3 0.001099537037037037
bug 3 3.3291666666203708
bug 3 0.06728009259259259
bug 3 4.122581018483796
bug 3 5.972986111099537
task 3 3.1217245370717595
improvement 3 5.088287037013889
improvement 3 267.2380208333449
improvement 4 13.595208333333334
bug 4 5.274861111087962
bug 4 0.04675925927083333
bug 4 3.9594675926388887
improvement 4 15.026770833344907
improvement 4 23.981747685219908
bug 4 24.930902777743057
improvement 4 8.803877314837964
bug 4 4.166249999965277
bug 4 4.726574074050926
improvement 4 0.019699074074074074
bug 5 1.7921527777083335
improvement 5 2.572118055509259
bug 1 0.916863425925926
bug 1 0.027407407407407408
bug 1 54.200590277754635
bug 1 18.953703703680556
bug 2 1.9654282407638888
bug 2 2.3050694444675925
bug 2 6.076620370358796
bug 2 11.055740740787037
bug 2 0.016041666666666666
bug 2 12.464155092569444
bug 3 2.8663194444791666
bug 3 165.3250347221875
bug 3 139.10131944443287
improvement 3 209.08465277776622
improvement 3 711.3978935184838
bug 3 0.8841203703703704
task 3 5.078969907384259
bug 3 0.16395833333333334
bug 3 0.9054050926041666
bug 3 3.985995370335648
bug 3 0.0030902777777777777
bug 3 0.23944444444444443
improvement 3 3.182766203657408
bug 3 4.289456018483796
bug 3 1.1884837963078703
bug 3 0.7730671296412036
improvement 3 1.1468518518634259
improvement 3 4.688611111087963
bug 3 4.884259259236111
bug 3 4.565624999976852
bug 3 0.23288194444444443
bug 3 1.039062500011574
improvement 3 1.9633680555787036
bug 3 9.127569444467593
bug 3 0.0659375
bug 3 0.10068287037037037
bug 3 1.305451388912037
bug 3 7.040462962962963
bug 3 7.070057870370371
newfeature 3 0.8305092592708333
bug 3 0.10233796296296296
bug 3 0.18813657407407408
bug 3 0.22453703703703703
bug 3 7.410844907418982
bug 3 13.733645833333334
bug 3 0.06278935185185185
bug 3 0.7029861111226852
bug 3 0.005625
bug 3 0.15453703703703703
bug 3 6.058287037025463
bug 3 3.8463425926388886
bug 3 0.9904166666782407
bug 3 6.638287037037037
bug 3 0.5005324074189815
bug 3 20.62815972222222
bug 3 3.75103009255787
bug 3 7.802638888900463
bug 3 20.77927083332176
task 3 11.117997685231481
bug 3 28.13337962962963
question 3 36.002060185196754
improvement 3 37.02401620372685
improvement 3 32.86141203701389
bug 3 32.79083333337963
improvement 3 38.892650462928245
bug 3 30.708159722175925
bug 3 28.028402777777778
bug 3 32.77445601849537
improvement 3 27.977604166666666
bug 3 34.82424768517362
bug 3 28.20196759259259
bug 3 11.911724537013889
bug 3 9.054664351793981
bug 3 0.6686458332638888
bug 3 5.26476851849537
bug 3 13.132962962951389
bug 3 21.999953703715278
bug 3 4.80789351849537
improvement 3 5.993402777766204
bug 3 6.741666666666666
improvement 3 5.873055555543981
bug 3 19.746990740729167
bug 3 29.035543981493053
bug 3 3.9106944444907406
bug 3 3.8825462963425923
bug 3 6.158275463032408
bug 3 18.862939814791666
bug 3 13.178182870370371
improvement 3 7.994976851863426
task 3 21.02949074074074
bug 3 15.032615740752314
bug 3 15.978969907430555
bug 3 4.11407407412037
improvement 3 15.065798611122686
improvement 3 21.166840277777776
bug 3 22.179722222233796
bug 3 15.105092592604167
bug 3 14.146354166666667
bug 3 25.286111111157407
improvement 4 129.24123842596066
bug 4 97.05646990739584
bug 4 4.079999999965278
bug 4 2.0882523148379626
bug 4 0.7384953703703704
bug 4 0.3662962962962963
bug 4 0.21155092592592592
bug 4 22.603344907418983
bug 4 15.125567129641205
improvement 4 17.711354166631946
bug 4 21.038356481481483
bug 5 0.03260416666666666
bug 2 0.054108796296296294
bug 3 196.0912847222222
bug 3 0.5048032407523149
bug 3 3.3276967592245366
bug 3 3.070636574027778
bug 3 0.06284722222222222
bug 3 1.135625000011574
bug 3 4.0403587962615735
bug 3 6.447835648148148
bug 3 5.017129629606481
bug 3 7.8973611111111115
bug 3 8.234548611122685
bug 3 1.1378935185416668
bug 3 315.04574074074077
bug 3 510.8834837962963
question 3 452.1383217592245
